tree	state	t1_p	t2_p
55	Yunlin	0.8486097141909741	1
56	Changhua	0.7895395275966528	0.3022260273984907
56	Chiayi	0.07750681410964609	0.20099043376954093
56	Nantou	0	0.02411806058199965
56	Pingtung	0.740798606854899	0.28573902932025624
56	Taichung	0.007762502485955979	0
56	Tainan	0.3255823889055312	0
56	Yunlin	0.8320329041254759	1
57	Changhua	0.5662808171952946	0
57	Chiayi	0.10649859959133576	0.2117558389140263
57	Nantou	0	0.0140529419257786
57	Pingtung	0.5509979701301158	0.29031426841797087
57	Taichung	0.006998855903879503	0
57	Tainan	0.23395525803504202	0
57	Yunlin	1	1
58	Changhua	0.8732667805915645	0.3022260273984907
58	Chiayi	0.11877731322340337	0.2071448892578014
58	Pingtung	0.5883373950549284	0.30056078512108647
58	Taichung	0.01105838299332376	0
58	Tainan	0.33633955359505424	0
58	Yunlin	1	1
59	Changhua	0.7715249790344845	0.22089041095706038
59	Chiayi	0.058951500132582685	0.1683309531014807
59	Pingtung	0.2617309508731533	0.35263480782032736
59	Taichung	0.0013092334164232905	0
59	Tainan	1	0.21660958904295627
59	Yunlin	0.826429884842293	1
60	Changhua	0.8252646720919428	0.22089041095706038
60	Chiayi	0.08436781196093199	0.22554757605071782
60	Pingtung	0.3687132389454333	0.6648522748124548
60	Taichung	0.0038622568649810548	0
60	Tainan	0.23927854475890728	0
60	Yunlin	1	1
61	Changhua	0.8224477844542711	0.22089041095706038
61	Chiayi	0.10576061833337491	0.1753315875156029
61	Pingtung	0.5592924364856813	0.3850566892227032
61	Taichung	0.01638527020002583	0
61	Tainan	0.2665558227316647	0
61	Yunlin	1	1
62	Changhua	0.8130989098390822	0.3022260273984907
62	Chiayi	0.17795048804153674	0.11245271571488709
62	Pingtung	0.5499954982223477	0.6616761256405199
62	Taichung	0.004213298881417471	0
62	Tainan	0.1777135068335224	0
62	Yunlin	1	1
63	Changhua	0.7433365539213047	0.22089041095706038
63	Chiayi	0.10864844709135844	0.14722729959765318
63	Pingtung	0.5067282172626875	0.72655159146477
63	Taichung	0.004599816404074305	0
63	Tainan	0.3174571425803876	0.21660958904295627
63	Yunlin	1	1
64	Changhua	0.5857161481553496	0.3022260273984907
64	Chiayi	0.12405318490311813	0.18693732276558864
64	Kaohsiung	0	0.14880579423052315
64	Pingtung	0.5367271518250629	0.5171529540897708
64	Taichung	0.012603205711109336	0
64	Tainan	0.37152798806997456	0
64	Yunlin	1	1
65	Changhua	0.8315225409873241	0.22089041095706038
65	Chiayi	0.11485682443245411	0.18121296247660565
65	Kaohsiung	0.18547034705737214	0
65	Pingtung	0.5921557943465395	0.6296288330740937
65	Taichung	0.004891357155337938	0
65	Tainan	0.36355102283133284	0.21660958903904828
65	Yunlin	1	1
66	Changhua	0.6177439809154065	0.22089041095706038
66	Chiayi	0.13916287283771317	0.18983655998042576
66	Pingtung	0.5836615909549918	0.435190316281246
66	Taichung	0.017694149287327682	0
66	Tainan	0.20129926947993762	0
66	Yunlin	1	1
67	Changhua	0.8269984824132799	0.2851882815781777
67	Chiayi	0.0868313970892742	0.1660071767108805
67	Kaohsiung	0.16898053223868464	0
67	Nantou	0	0.012776464246132794
67	Pingtung	0.6142701902687999	0.33834462971877804
67	Taichung	0.007402728144771305	0
67	Tainan	0.18837489417978412	0.06972081519922098
67	Yunlin	1	1
68	Changhua	0.8492388400025253	0.22089041095706038
68	Chiayi	0.14236034752430982	0.2511542545976128
68	Nantou	0	5.111755390529648e-4
68	Pingtung	0.6781745239550904	0.28739341008197367
68	Taichung	0.0028922121387114567	0
68	Tainan	0.35167140234473443	0.09303717603516486
68	Yunlin	1	1
69	Changhua	0.7953249914958573	0.22089041095706038
69	Chiayi	0.1700912384160835	0.17450981172267777
69	Kaohsiung	0.1842518885490515	0
69	Pingtung	0.5272446170499251	0.30086897126169376
69	Taichung	0.0016663304624400768	0
69	Tainan	0.08819174984054026	0
69	Yunlin	1	1
70	Changhua	0.751061893285978	0.22089041095706038
70	Chiayi	0.09051020524088492	0.14809997204689007
70	Nantou	0	0.06517036266799452
70	Pingtung	0.28752118043126595	0.5114375466132347
70	Taichung	0.012988461663055848	0
70	Tainan	0.13004521876306704	0.11457239194533679
70	Yunlin	1	1
71	Changhua	0.7540820664296306	0.3022260273984907
71	Chiayi	0.13501666207415985	0.11485718252738698
71	Pingtung	0.2682716522193857	0.8621268044569725
71	Taichung	0.005767557050827278	0
71	Tainan	0.1407731038692927	0
71	Yunlin	1	1
72	Changhua	0.8234184161837117	0.3022260273984907
72	Chiayi	0.09076346497509662	0.14054239878128644
72	Pingtung	0.5533600939772638	0.5991508898592941
72	Taichung	0.0041284730617170955	0
72	Tainan	0.3503313572103261	0
72	Yunlin	1	1
73	Changhua	0.49616334563944336	0.22089041095706038
73	Chiayi	0.11303946894948316	0.13423581554298442
73	Nantou	0.018050219439491727	0
73	Pingtung	0.2813165672787869	0.4654693974452192
73	Taichung	0.009024185155709628	0
73	Tainan	0.9198865148564541	0.08488829720709172
73	Yunlin	0.8245285955156432	1
74	Changhua	0.6246452851101341	0.3022260273984907
74	Chiayi	0.1553756112392034	0.14040333625383758
74	Kaohsiung	0.15150372639916682	0
74	Nantou	0	0.06594173199223173
74	Pingtung	0.5476255251724272	0.6244132246405099
74	Taichung	0.0021622547123631443	0
74	Tainan	0.19051360324791347	0
74	Yunlin	1	1
75	Changhua	0.8274343083533895	0.3022260273984907
75	Chiayi	0.11498821949003908	0.16716940947655282
75	Pingtung	0.5564624522271093	0.28853496978509524
75	Taichung	0.004839064338240601	0
75	Tainan	0.11048966594106752	0
75	Yunlin	1	1
76	Changhua	0.5373204181985426	0.3022260273984907
76	Chiayi	0.10301856857424328	0.2031368053945078
76	Nantou	0	0.009870151543011518
76	Pingtung	0.5956824207453302	0.4150228999921954
76	Taichung	0.007500169427901902	0
76	Tainan	0.4395999950975947	0
76	Yunlin	0.9509763241150687	1
77	Changhua	0.8468916101510949	0.3022260273984907
77	Chiayi	0.16967333840763843	0.1263977988163937
77	Pingtung	0.2994533464373591	0.5038006884882422
77	Taichung	0.01210046014266718	0
77	Tainan	0.23221464501998	0.21660958904295627
77	Yunlin	1	1
78	Changhua	0.8656688438101433	0.3022260273984907
78	Chiayi	0.128721671686091	0.176564774328091
78	Pingtung	0.3251705400242687	0.49721284068354715
78	Taichung	0.0016939126452318123	0
78	Tainan	0.3154423354338321	0
78	Yunlin	1	1
79	Changhua	0.8569086915101128	0.3022260273984907
79	Chiayi	0.11491456280043706	0.17904338113677767
79	Pingtung	0.4728327399423274	0.7201652039765041
79	Taichung	0.009486188873902351	0
79	Tainan	0.1347151674435544	0.09260761150783822
79	Yunlin	1	1
80	Changhua	0.531013088336284	0.3022260273984907
80	Chiayi	0.13981688678268744	0.1793215802069582
80	Pingtung	0.247378320991865	0.293877417589863
80	Taichung	0.00445109438780472	0
80	Tainan	0.1349535609625751	0
80	Yunlin	1	1
81	Changhua	0.8200619259170798	0.3022260273984907
81	Chiayi	0.076009757376754	0.14583197071090917
81	Kaohsiung	0	0.1539658440742005
81	Pingtung	0.5543184489570985	0.4921120023750115
81	Taichung	0.0029973266793381424	0
81	Tainan	0.2677780338803107	0.10008867609378348
81	Yunlin	1	1
82	Changhua	0.6105582734108991	0
82	Chiayi	0.09176693111165594	0.20237768066405393
82	Pingtung	0.4705250263907874	0.6908893224491375
82	Taichung	0.0027920688601524787	0
82	Tainan	0.18068559674150528	0.14568596756249347
82	Yunlin	1	1
83	Changhua	0.8270012533309578	0.35502023792968007
83	Chiayi	0.20758700427335378	0.2241004620351665
83	Pingtung	0.44098555779059667	0.3326827561327181
83	Taichung	0.0016135893037832994	0
83	Tainan	0.19619427390403701	0
83	Yunlin	0.9538467035703844	1
84	Changhua	0.8268149513509777	0.030665773074287788
84	Chiayi	0.08013981580922512	0.17150283898431604
84	Pingtung	0.5674586611181274	0.4523062717968124
84	Taichung	0.008226854352820018	0
84	Tainan	0.16210980268578587	0
84	Yunlin	1	1
85	Changhua	0.7137286103444498	0.3022260273984907
85	Chiayi	0.09013918073637305	0.17339166872271045
85	Pingtung	0.917647417815854	0.4459716008358737
85	Taichung	0.0018728634657816318	0
85	Tainan	0.283087490189177	0
85	Yunlin	0.7554131003666331	1
86	Changhua	0.8023678802332185	0.22089041095706038
86	Chiayi	0.1456544187691484	0.241396109574216
86	Pingtung	0.5646804441879859	0.6850999477812073
86	Taichung	0.010753158208110977	0
86	Tainan	0.30712807131860614	0
86	Yunlin	1	1
87	Changhua	0.8074877242053247	0.22089041095706038
87	Chiayi	0.1426112364287124	0.20905249744139465
87	Pingtung	0.5640604622735808	0.2962913728398653
87	Taichung	0.0023744713850412033	0
87	Tainan	0.5140203443805773	0.15225309876177956
87	Yunlin	1	1
88	Changhua	0.8652364216302465	0.22089041095706038
88	Chiayi	0.09235015690967512	0.24715332569920642
88	Pingtung	0.5854159192333612	0.35999754569526543
88	Taichung	0.006095406830725589	0
88	Tainan	0.19703433932531542	0
88	Yunlin	1	1
89	Changhua	0.5869214676297762	0
89	Chiayi	0.11328965434356511	0.16531509394929195
89	Kaohsiung	0.1524127356567115	0
89	Pingtung	0.5570285970862635	0.31938900968746586
89	Taichung	0.018661446481018473	0
89	Tainan	0.28824620872056445	0
89	Yunlin	0.9816647140214297	1
90	Changhua	0.7631068575140022	0.3358108081719764
90	Chiayi	0.08346224429206511	0.17770163734372924
90	Pingtung	0.5142684184017462	0.29265557085540705
90	Taichung	0.0076952874424351565	0
90	Tainan	0.1642679665710976	0.09606936792971217
90	Yunlin	1	1
91	Changhua	0.8169204320098108	0.3022260273984907
91	Chiayi	0.13536583331201382	0.18854351956248797
91	Pingtung	0.5839823034670923	0.7552077602850306
91	Taichung	0.005489843980200378	0
91	Tainan	0.21446305454859457	0
91	Yunlin	1	1
92	Changhua	0.862291554180976	0.3022260273984907
92	Chiayi	0.14202252527222442	0.2566442794883099
92	Pingtung	0.6018127815144172	0.5205962121835309
92	Taichung	0.0014376198910429348	0
92	Tainan	0.18909040641265382	0.14989654342575473
92	Yunlin	1	1
93	Changhua	0.8468400159570999	0.22089041095706038
93	Chiayi	0.11379061796283069	0.14628477281250063
93	Pingtung	0.2798927141573207	0.6908776742655642
93	Taichung	0.018857624211016118	0
93	Tainan	0.3047295431808085	0
93	Yunlin	1	1
94	Changhua	0.8352173477786298	0.3022260273984907
94	Chiayi	0.11859936467333526	0.17625585144916886
94	Nantou	0	0.06623459647263183
94	Pingtung	0.551643793710928	0.5020907380507306
94	Taichung	0.013901721329810107	0
94	Tainan	0.23584159890683434	0.11271623839847272
94	Yunlin	1	1
95	Changhua	0.8225511630589623	0.22089041096096837
95	Chiayi	0.09281836314783042	0.17623018737892213
95	Pingtung	0.3220974077175309	0.3042546144921737
95	Taichung	0.003252152536553051	0
95	Tainan	0.3988589758417995	0.21660958904295627
95	Yunlin	1	1
96	Changhua	0.8166620939108129	0.3022260273984907
96	Chiayi	0.15807178610099512	0.2181835469570034
96	Pingtung	0.5411475536728593	0.5144043675037943
96	Taichung	0.004010102798345693	0
96	Tainan	0.35779640307007204	0
96	Yunlin	1	1
97	Changhua	0.8166228964945522	0.3022260273984907
97	Chiayi	0.15546487423209526	0.2825359881874854
97	Pingtung	0.5834949347857226	0.7132680773905571
97	Taichung	0.014043885133866767	0
97	Tainan	0.4817108542831877	0
97	Yunlin	1	1
98	Changhua	0.7637760318068131	0.3022260273984907
98	Chiayi	0.12705848270841327	0.15352204227728836
98	Nantou	0.016688957942692036	0
98	Pingtung	0.7603637190893411	0.3602018864335511
98	Taichung	0.00540817503335098	0
98	Tainan	0.12089473529476334	0
98	Yunlin	0.8611639091066458	1
99	Changhua	0.5175122994583348	0.22089041095706038
99	Chiayi	0.286632715179709	0.2064339480898208
99	Pingtung	0.27596374783550254	0.5251054679452062
99	Taichung	0.010056917305193577	0
99	Tainan	0.33484845937427216	0.21660958904295627
99	Yunlin	1	1
100	Changhua	0.7937790858148173	0.3022260273984907
100	Chiayi	0.13525190974685705	0.2087703781054132
100	Pingtung	0.5346357968739598	0.7746666082420727
100	Taichung	0.008795287461737786	0
100	Tainan	0.1973291652875506	0.12165393040629868
100	Yunlin	1	1
101	Changhua	0.591079754527202	0
101	Chiayi	0.12370922597301173	0.16505049969922633
101	Pingtung	0.2774986068081838	0.2901061247538887
101	Taichung	0.002618779410438793	0
101	Tainan	0.14069183358062512	0.12163288914067993
101	Yunlin	1	1
102	Changhua	0.5411684698710941	0.2865511715312492
102	Chiayi	0.047152303718545306	0.22530113140238484
102	Pingtung	0.5417633342301124	0.6841618253632369
102	Taichung	0.0099470529691201	0
102	Tainan	0.12905263328727032	0
102	Yunlin	1	1
103	Changhua	1	0.22089041095706038
103	Chiayi	0.3788415044991995	0.13417673847272643
103	Pingtung	0.2564341052677945	0.6422834361054185
103	Taichung	0.012180435486732859	0
103	Tainan	0.18553524685447778	0.08183884062109018
103	Yunlin	0.9625692686771251	1
